observation_year,policy_id,age,term,currency_gbp,currency_non_gbp,equity,property,bonds,cash,sum_assured,premium,weight,gender,smoker_status,product_type,issue_year,distribution_channel,region,policy_status,event_type,exit_year,payment_method,annual_income_band,policy_duration,missed_payments_last_12m,customer_tenure,fund_value
2026,POL002987,56,33,141529.66451808275,11576.335481917253,3519.0644461370225,3275.319731117451,126782.91294542803,19528.702877317482,153106,4058.27,1.0,Male,Smoker,Term,2021,Aggregator,Wales,ACTIVE,,,Direct Debit,40k-60k,6,0,6,0.0
2026,POL002988,55,27,607078.9094560026,113349.09054399736,71982.26836919464,264591.042390585,339105.12056652457,44749.568673695845,720428,12615.52,1.0,Female,Non-Smoker,Term,2021,IFA,London,ACTIVE,,,Credit Card,60k-100k,6,1,6,0.0
2026,POL002990,39,31,683782.9613173774,80036.0386826226,158848.88928727372,40185.603655464314,520248.00696984056,44536.50008742133,763819,9632.77,1.0,Male,Non-Smoker,Term,2021,Direct,Wales,ACTIVE,,,Direct Debit,60k-100k,6,1,6,0.0
2026,POL002994,70,17,40352.44079565023,7393.559204349767,10582.975511448723,8765.79603207458,22877.374926762917,5519.853529713782,47746,1067.2,1.0,Female,Non-Smoker,Term,2021,Direct,Wales,ACTIVE,,,Direct Debit,<20k,6,1,6,0.0
2026,POL002995,40,39,74187.09681507868,1487.9031849213206,11889.758580803093,7789.2471965155855,55006.813938833184,989.1802838481381,75675,1591.61,1.0,Female,Non-Smoker,Term,2021,IFA,South,ACTIVE,,,Direct Debit,20k-40k,6,0,6,0.0
2026,POL002998,58,20,1036190.9493003775,230878.0506996225,78659.56385687401,127372.49442720761,1001739.1064168821,59297.835299036116,1267069,38399.25,1.0,Female,Non-Smoker,Term,2021,Aggregator,Scotland,ACTIVE,,,Direct Debit,100k+,6,0,6,0.0
2026,POL003002,26,10,237478.51949576812,33302.48050423188,99076.11725662037,1011.1705648067157,166644.51433074713,4049.197847825766,270781,7422.6,1.0,Female,Non-Smoker,Whole Life,2021,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,6,0,6,52090.07
2026,POL003003,58,18,831243.0448853201,59944.95511467988,152007.6803425552,91470.70195482539,618747.399986796,28962.21771582344,891188,24207.61,1.0,Female,Non-Smoker,Whole Life,2021,IFA,South,ACTIVE,,,Direct Debit,60k-100k,6,0,6,120902.11
2026,POL003004,28,33,659158.1856519902,45206.814348009764,158140.57808696604,220873.68433458282,319834.641375156,5516.0962032951065,704365,14506.05,1.0,Male,Non-Smoker,Term,2021,IFA,Midlands,ACTIVE,,,Direct Debit,60k-100k,6,0,6,0.0
2026,POL003013,46,15,89945.39136561434,19063.60863438566,6174.836227493594,15788.65098628072,86308.16433256063,737.3484536650649,109009,3365.33,1.0,Female,Smoker,Endowment,2021,IFA,North,ACTIVE,,,Direct Debit,20k-40k,6,0,6,21463.56
2026,POL003014,40,32,187357.61356675043,31866.386433249572,69083.61082413667,7787.965248287826,141245.36863737192,1107.0552902035706,219224,6332.56,1.0,Female,Non-Smoker,Whole Life,2021,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,6,0,6,36621.08
2026,POL003018,36,37,101039.93067002174,16230.069329978258,35043.953505185826,11802.020348296857,70355.73318934806,68.29295716925117,117270,2525.29,1.0,Male,Non-Smoker,Term,2021,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,6,0,6,0.0
2026,POL003019,36,21,109855.03312242117,17735.96687757883,22134.012643614577,6415.563428438251,88820.00884408332,10221.415083863845,127591,2330.89,1.0,Female,Non-Smoker,Whole Life,2021,Direct,Midlands,ACTIVE,,,Direct Debit,20k-40k,6,0,6,17234.94
2026,POL003022,49,26,92787.70860734387,1736.2913926561305,16980.11308422654,5043.3830750217085,72041.66712685088,458.83671390087693,94524,2371.38,1.0,Male,Smoker,Term,2022,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003033,49,35,412490.3000373319,24631.69996266812,100605.44476150673,1167.2927667032413,273119.4203985998,62229.8420731902,437122,14846.15,1.0,Female,Non-Smoker,Whole Life,2022,Direct,Scotland,ACTIVE,,,Direct Debit,40k-60k,5,0,5,78967.75
2026,POL003041,57,18,63053.172021922495,17428.827978077505,17118.345548545523,2264.198172356352,61095.7809687585,3.6753103396258666,80482,2544.13,1.0,Male,Smoker,Whole Life,2022,Direct,Midlands,ACTIVE,,,Bank Transfer,<20k,5,0,5,13026.35
2026,POL003042,29,37,130834.03562395538,6924.96437604462,24596.84320117876,8298.12844668341,91517.01706323762,13347.011288900205,137759,2314.44,1.0,Female,Non-Smoker,Term,2022,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003043,56,18,52590.929878055664,5176.070121944336,13387.698994182736,3098.1872161260476,40968.82690673245,312.2868829587678,57767,1411.68,1.0,Male,Non-Smoker,Term,2022,IFA,Wales,ACTIVE,,,Direct Debit,<20k,5,0,5,0.0
2026,POL003044,68,20,395302.4325005715,43479.56749942852,74485.75846137252,19925.633331356396,312859.19116445427,31511.417042816815,438782,10914.02,1.0,Male,Non-Smoker,Whole Life,2022,Aggregator,Scotland,ACTIVE,,,Direct Debit,40k-60k,5,0,5,65782.41
2026,POL003050,40,15,152134.32161296782,15406.678387032181,18342.986287138985,24553.240984543652,106576.31631578597,18068.456412531406,167541,5675.79,1.0,Female,Non-Smoker,Endowment,2022,Aggregator,London,ACTIVE,,,Direct Debit,40k-60k,5,0,5,29009.2
2026,POL003051,42,32,55291.997565299076,14145.002434700924,10880.235458868296,7538.9958887848825,46953.126664838586,4064.6419875082356,69437,1696.84,1.0,Male,Non-Smoker,Whole Life,2022,IFA,South,ACTIVE,,,Direct Debit,<20k,5,0,5,7135.01
2026,POL003054,62,10,143616.98795424838,17466.012045751617,23093.143377341396,9274.215305650074,115560.2428398452,13155.39847716334,161083,4295.64,1.0,Female,Non-Smoker,Term,2022,IFA,South,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003055,27,19,553279.78613056,4757.21386944002,90058.1693687036,8610.315687375192,431606.47463383304,27762.040310088138,558037,13590.4,1.0,Female,Non-Smoker,Term,2022,IFA,South,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003056,42,18,312703.59234043566,4778.407659564342,36255.68131978002,3111.4412095560697,215706.94492914624,62407.932541517686,317482,6594.32,1.0,Female,Smoker,Term,2022,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003057,43,26,295106.82217123447,25463.177828765532,62310.45917314359,59292.5204502421,184624.1247863814,14342.895590232918,320570,7464.58,1.0,Female,Non-Smoker,Whole Life,2022,Aggregator,Midlands,ACTIVE,,,Direct Debit,40k-60k,5,0,5,35905.26
2026,POL003058,44,23,201368.47690633533,79150.52309366467,23728.355196169083,67672.05819576993,188090.86737786798,1027.7192301930045,280519,8248.15,1.0,Male,Non-Smoker,Term,2022,IFA,Midlands,ACTIVE,,,Credit Card,40k-60k,5,1,5,0.0
2026,POL003061,35,21,103074.80373759066,2251.196262409343,15900.073542497135,1778.6156745106236,58516.86936336058,29130.441419631657,105326,2097.37,1.0,Male,Smoker,Whole Life,2022,Aggregator,Scotland,ACTIVE,,,Direct Debit,<20k,5,1,5,10669.25
2026,POL003063,32,20,111972.94440907253,7398.05559092747,9998.989964954444,196.50911074235432,100665.26254401203,8510.238380291179,119371,2921.79,1.0,Female,Non-Smoker,Term,2022,Direct,South,ACTIVE,,,Direct Debit,20k-40k,5,1,5,0.0
2026,POL003066,60,36,247394.16748374965,35788.832516250346,17370.470421629012,13248.394940290846,194608.32322137352,57955.81141670662,283183,6445.47,1.0,Female,Smoker,Term,2022,Direct,London,ACTIVE,,,Credit Card,20k-40k,5,1,5,0.0
2026,POL003067,33,19,462867.2234384112,31643.776561588806,147107.12095399655,9259.272053401319,220983.42489186162,117161.1821007405,494511,6905.91,1.0,Female,Smoker,Term,2022,Direct,Scotland,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003068,51,18,128957.85040393341,18321.149596066592,47883.747499019126,643.7069432025419,76082.39039784246,22669.155159935865,147279,5104.97,1.0,Male,Non-Smoker,Term,2022,Direct,London,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003069,34,39,112570.77675466781,31160.223245332192,2012.39018900383,1279.398269166644,137331.03654704677,3108.1749947827484,143731,3342.74,1.0,Male,Non-Smoker,Term,2022,Aggregator,Wales,ACTIVE,,,Bank Transfer,20k-40k,5,0,5,0.0
2026,POL003070,35,20,186938.58219230452,3569.417807695485,32670.991801070057,9316.938665319827,144706.5692198286,3813.500313781522,190508,5029.16,1.0,Male,Smoker,Term,2022,Aggregator,Wales,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003071,66,20,236734.69776865415,17328.30223134585,14649.025527110969,42179.75930752162,157664.03753347052,39570.17763189689,254063,3465.64,1.0,Female,Non-Smoker,Term,2022,Direct,North,ACTIVE,,,Credit Card,40k-60k,5,0,5,0.0
2026,POL003072,45,27,852408.8402050784,65487.15979492164,129575.85231550095,279745.91483214125,486642.7350393505,21931.49781300727,917896,21626.32,1.0,Male,Non-Smoker,Term,2022,IFA,Wales,ACTIVE,,,Bank Transfer,60k-100k,5,0,5,0.0
2026,POL003073,37,24,750213.2209140395,185130.77908596047,56146.69473089081,31574.230941859896,819049.3978834797,28573.676443769597,935344,31741.99,1.0,Male,Smoker,Term,2022,Direct,Wales,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003075,50,36,104884.5943833379,9296.405616662101,40365.563407194495,2568.9701158950456,66928.38923525214,4318.07724165832,114181,3249.9,1.0,Male,Non-Smoker,Term,2022,Aggregator,Wales,ACTIVE,,,Direct Debit,<20k,5,0,5,0.0
2026,POL003079,38,26,1185870.6822745637,104709.3177254363,69362.03796830768,251788.14659117293,550993.2885777027,418436.52686281665,1290580,35220.04,1.0,Female,Non-Smoker,Term,2022,IFA,South,ACTIVE,,,Direct Debit,100k+,5,1,5,0.0
2026,POL003081,26,18,217690.492439681,15529.507560319005,21696.06449021033,15764.829149771454,137470.5907303,58288.515629718226,233220,3819.03,1.0,Male,Non-Smoker,Term,2022,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003083,29,38,622875.4458557239,46449.55414427607,326849.27970198565,28312.742539768413,309508.7845741825,4654.193184063479,669325,18722.74,1.0,Female,Non-Smoker,Term,2022,IFA,London,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003102,50,10,185572.38524644627,28255.61475355373,59972.99489361164,15326.033637574317,129575.33889865346,8953.632570160582,213828,7031.15,1.0,Male,Non-Smoker,Endowment,2022,Direct,Wales,ACTIVE,,,Bank Transfer,40k-60k,5,0,5,43779.01
2026,POL003105,61,22,633713.707972068,43573.29202793201,44047.2149014332,29060.920520632633,601253.6139762442,2925.2506016899133,677287,19718.65,1.0,Female,Non-Smoker,Endowment,2022,Aggregator,South,ACTIVE,,,Direct Debit,60k-100k,5,1,5,119616.01
2026,POL003111,54,23,115865.93610400787,1056.0638959921343,2879.538895864947,1433.496634429819,96013.39033759794,16595.5741321073,116922,2081.59,1.0,Male,Non-Smoker,Endowment,2022,IFA,Scotland,ACTIVE,,,Bank Transfer,20k-40k,5,0,5,10979.02
2026,POL003115,55,26,206714.2231223929,35093.7768776071,29707.343588563843,39169.204468058226,161325.543859213,11605.908084164927,241808,4779.08,1.0,Male,Non-Smoker,Whole Life,2022,IFA,Wales,ACTIVE,,,Bank Transfer,20k-40k,5,1,5,22058.19
2026,POL003119,59,32,465642.47967050585,4241.520329494146,105283.97140629774,45017.52017023019,313918.2644201486,5664.244003323431,469884,10234.07,1.0,Male,Non-Smoker,Term,2022,Aggregator,London,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003120,54,11,112578.98119940834,2921.018800591657,30143.851564383513,4867.545054904011,76911.01420695617,3577.589173756307,115500,2123.92,1.0,Male,Non-Smoker,Endowment,2022,IFA,London,ACTIVE,,,Bank Transfer,<20k,5,0,5,12252.82
2026,POL003121,48,22,736354.2214360568,23263.778563943226,64746.67309821731,35457.365371295215,503506.71519221686,155907.24633827055,759618,25689.71,1.0,Male,Non-Smoker,Term,2022,IFA,London,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003124,32,12,206108.39014874925,30549.609851250745,45513.09555528107,44888.92764671571,137957.45024247403,8298.526555529184,236658,3411.52,1.0,Male,Smoker,Term,2022,Direct,London,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003125,41,19,132179.7675473574,12867.23245264261,13738.465043630755,1370.8277777774485,119072.47217286963,10865.235005722177,145047,2768.87,1.0,Male,Non-Smoker,Endowment,2022,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,5,0,5,11634.34
2026,POL003126,53,24,575575.1009669995,121707.89903300046,261962.53372261956,8626.55784666415,426141.59256511525,552.3158656010637,697283,10744.37,1.0,Male,Non-Smoker,Term,2022,Aggregator,South,ACTIVE,,,Direct Debit,60k-100k,5,1,5,0.0
2026,POL003130,66,16,72477.07201469503,5183.927985304967,18991.923654711027,6091.405011220273,51116.33942414523,1461.331909923465,77661,2404.09,1.0,Female,Non-Smoker,Endowment,2022,Direct,North,ACTIVE,,,Direct Debit,20k-40k,5,1,5,11712.36
2026,POL003131,29,29,324896.7408211904,81534.25917880959,17255.363660811152,35079.01143310079,274235.30291084317,79861.32199524489,406431,10698.94,1.0,Female,Non-Smoker,Term,2022,Aggregator,Midlands,ACTIVE,,,Bank Transfer,60k-100k,5,2,5,0.0
2026,POL003134,28,29,843601.9365060189,35795.06349398114,226930.3695570937,12794.213652396167,574899.7622932709,64772.65449723916,879397,26537.8,1.0,Male,Non-Smoker,Term,2022,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003135,56,14,125879.27446833425,29078.725531665754,10948.674360462914,7833.283972833736,127070.13650540948,9105.905161293878,154958,2577.34,1.0,Male,Non-Smoker,Term,2022,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003140,40,12,460139.6047409629,17909.39525903709,73351.60827080758,80742.13104592483,323266.6493182473,688.6113650202751,478049,7446.79,1.0,Female,Smoker,Term,2022,Aggregator,Wales,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003141,55,19,432671.7470834817,43079.25291651831,32921.70274962158,34392.12252749218,396669.06078317825,11768.113939707982,475751,12116.49,1.0,Male,Smoker,Term,2022,Aggregator,Wales,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003143,35,31,68490.49864159214,3347.501358407855,19263.484327648563,1506.4735351134088,50131.24093423165,936.8012030063765,71838,838.61,1.0,Female,Non-Smoker,Endowment,2022,Aggregator,North,ACTIVE,,,Direct Debit,<20k,5,4,5,4566.29
2026,POL003144,38,22,358372.5375483816,16696.462451618398,95256.25390680718,28561.988072468597,207457.73154926463,43793.0264714596,375069,9762.36,1.0,Male,Non-Smoker,Whole Life,2022,Direct,South,ACTIVE,,,Direct Debit,40k-60k,5,0,5,48907.7
2026,POL003152,26,37,228278.37611197238,27283.62388802762,36574.715780316554,23487.33686870265,180942.2788618382,14557.668489142612,255562,3377.83,1.0,Female,Non-Smoker,Term,2022,IFA,North,ACTIVE,,,Bank Transfer,20k-40k,5,3,5,0.0
2026,POL003153,68,12,314398.7178774398,48114.282122560195,107886.1410206462,44892.04649219577,142178.17659853454,67556.63588862348,362513,6730.39,1.0,Female,Non-Smoker,Whole Life,2022,IFA,North,ACTIVE,,,Direct Debit,60k-100k,5,3,5,36591.66
2026,POL003155,39,29,371889.56004774943,30858.43995225057,12549.213207124216,44260.185210309035,323812.6042629562,22125.997319610557,402748,9282.79,1.0,Female,Smoker,Term,2022,IFA,London,ACTIVE,,,Credit Card,40k-60k,5,0,5,0.0
2026,POL003161,40,38,253584.13026440874,14603.869735591259,84633.30464808585,40321.331325818486,142375.93183054758,857.4321955480846,268188,3873.48,1.0,Male,Non-Smoker,Whole Life,2022,IFA,Scotland,ACTIVE,,,Credit Card,20k-40k,5,0,5,20203.21
2026,POL003164,37,36,226585.21744383115,101115.78255616885,15146.18104869047,20410.787225794862,277181.7289785586,14962.302746956062,327701,8918.42,1.0,Male,Non-Smoker,Term,2022,IFA,London,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003166,61,15,349843.544028229,45732.45597177098,97377.0562222582,925.5932011272293,279590.0546674208,17683.295909193752,395576,8189.8,1.0,Male,Non-Smoker,Whole Life,2022,IFA,North,ACTIVE,,,Bank Transfer,40k-60k,5,0,5,42002.5
2026,POL003167,42,31,187139.9691049208,6517.030895079195,49495.64336358152,2992.342945615583,122074.42321394356,19094.590476859346,193657,5817.89,1.0,Male,Non-Smoker,Term,2022,Direct,Scotland,ACTIVE,,,Bank Transfer,20k-40k,5,0,5,0.0
2026,POL003170,51,21,157922.08281198842,1676.9171880115755,42125.19907272382,20939.937310278845,95070.32835323914,1463.5352637581818,159599,3052.4,1.0,Female,Non-Smoker,Term,2022,IFA,South,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003174,60,36,144735.28473067004,16378.715269329958,15777.8861717449,40958.40306476921,72546.80691225531,31830.90385123057,161114,4107.63,1.0,Male,Non-Smoker,Term,2022,IFA,North,ACTIVE,,,Credit Card,20k-40k,5,0,5,0.0
2026,POL003175,57,32,71993.01765797153,13744.982342028467,12295.244158456522,10093.348577696415,58062.30393644654,5287.103327400524,85738,1454.7,1.0,Female,Non-Smoker,Term,2022,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,5,1,5,0.0
2026,POL003181,31,35,479221.9136889406,20063.086311059422,89394.644717236,3544.385715271747,332090.8865199812,74255.08304751106,499285,6146.6,1.0,Male,Non-Smoker,Endowment,2022,Aggregator,Scotland,ACTIVE,,,Direct Debit,40k-60k,5,1,5,39462.17
2026,POL003183,43,26,356709.255103298,10435.744896702003,6792.298442684031,51177.30866767479,259894.91220590257,49280.4806837386,367145,5164.4,1.0,Male,Non-Smoker,Term,2022,Direct,London,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003185,66,11,1614799.430337669,83770.5696623309,425536.6641166678,9126.703959999844,1015728.3468476965,248178.28507563588,1698570,32719.56,1.0,Male,Non-Smoker,Term,2022,Direct,London,ACTIVE,,,Direct Debit,100k+,5,0,5,0.0
2026,POL003186,29,13,285840.6525376436,6388.347462356382,141984.2392929348,39282.6360477054,66357.37501604996,44604.74964330984,292229,8305.77,1.0,Male,Non-Smoker,Term,2022,Aggregator,South,ACTIVE,,,Credit Card,40k-60k,5,0,5,0.0
2026,POL003187,56,23,571487.5541462996,43610.445853700396,179399.31683556535,38514.0213271887,379258.17643913766,17926.485398108256,615098,14006.56,1.0,Female,Smoker,Whole Life,2022,IFA,South,ACTIVE,,,Direct Debit,60k-100k,5,0,5,80519.47
2026,POL003189,30,37,675757.2298856977,33164.770114302286,160210.92282143113,6265.37328998026,341968.85823840013,200476.84565018845,708922,10312.79,1.0,Male,Smoker,Term,2022,IFA,South,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003191,58,20,404329.63595121895,79003.36404878105,33095.21166543717,10229.137228816484,429784.88822546677,10223.762880279624,483333,16537.95,1.0,Male,Non-Smoker,Term,2022,Direct,South,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003194,56,36,33955.736583390826,1836.2634166091739,7931.9952759655525,4582.715110715477,21995.89152918765,1281.3980841313205,35792,532.67,1.0,Male,Smoker,Endowment,2022,IFA,South,ACTIVE,,,Direct Debit,<20k,5,0,5,2883.12
2026,POL003195,43,11,100927.79086163802,3909.2091383619845,2030.1331741941249,29575.7057280772,50776.53425649377,22454.62684123491,104837,1570.32,1.0,Female,Non-Smoker,Term,2022,Aggregator,North,ACTIVE,,,Direct Debit,<20k,5,0,5,0.0
2026,POL003199,30,33,138389.16266960968,40647.83733039032,46610.51617816007,28628.422845818037,81669.14416420221,22128.916811819683,179037,5900.76,1.0,Female,Smoker,Term,2022,IFA,London,ACTIVE,,,Direct Debit,40k-60k,5,0,5,0.0
2026,POL003202,25,33,471263.8584674671,16076.141532532929,76672.09710094417,1527.0728735644734,382008.6717382181,27132.158287273254,487340,14684.14,1.0,Male,Non-Smoker,Term,2022,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,5,0,5,0.0
2026,POL003203,35,34,860992.0341527046,88925.96584729536,185869.17238837536,119963.69076518493,593723.4140860391,50361.72276040062,949918,31393.35,1.0,Male,Non-Smoker,Whole Life,2022,Direct,London,ACTIVE,,,Direct Debit,60k-100k,5,0,5,142676.89
2026,POL003204,59,21,143296.83607976965,4091.1639202303486,6992.51263500723,392.49452502110177,136294.88220447488,3708.1106354967924,147388,3916.26,1.0,Male,Non-Smoker,Term,2022,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,5,0,5,0.0
2026,POL003205,28,30,254060.8241569313,21444.17584306869,15421.006218142695,1741.7800823984164,186964.46215201102,71377.75154744787,275505,5942.89,1.0,Male,Non-Smoker,Term,2022,IFA,North,ACTIVE,,,Direct Debit,20k-40k,5,2,5,0.0
2026,POL003210,62,10,460825.11497047916,27782.88502952084,104138.08933664905,49847.72511492539,251890.6031278639,82731.58242056164,488608,9111.96,1.0,Female,Non-Smoker,Term,2022,Direct,London,ACTIVE,,,Credit Card,40k-60k,5,0,5,0.0
2026,POL003213,56,16,224129.68493782412,5469.315062175883,28796.75730895995,1764.5174077470133,189663.2033584963,9374.521924796718,229599,3927.34,1.0,Female,Non-Smoker,Term,2022,Aggregator,Midlands,ACTIVE,,,Direct Debit,20k-40k,5,1,5,0.0
2026,POL003214,64,35,257302.8397179461,7037.160282053897,115490.27054874263,45381.429962130875,98035.70391424088,5432.595574885636,264340,5320.36,1.0,Female,Non-Smoker,Whole Life,2022,IFA,Midlands,ACTIVE,,,Bank Transfer,40k-60k,5,0,5,22058.54
2026,POL003215,28,35,197772.53244736308,27712.467552636925,36440.590555157345,28225.455092039123,144807.50674858305,16011.447604220477,225485,2947.81,1.0,Male,Non-Smoker,Whole Life,2022,Aggregator,London,ACTIVE,,,Direct Debit,20k-40k,5,0,5,13592.18
2026,POL003216,60,22,52350.04896556383,635.9510344361697,13605.874073509807,2476.8072068079514,35853.370442811385,1049.948276870855,52986,616.97,1.0,Female,Non-Smoker,Whole Life,2022,IFA,North,ACTIVE,,,Direct Debit,<20k,5,1,5,3071.04
